,x,y
4140,140,175
4141,141,175
4142,142,175
4143,144,175
4144,145,175
4145,146,175
4146,147,175
4147,148,175
4148,149,175
4149,150,175
4150,151,175
4151,160,175
4152,161,175
4153,164,175
4154,165,175
4155,172,175
4156,173,175
4157,174,175
4158,175,175
4159,176,175
4160,177,175
4161,178,175
4162,182,175
4163,183,175
4164,184,175
4165,191,175
4166,199,175
4167,200,175
4168,201,175
4169,202,175
4170,203,175
4171,204,175
4172,226,175
4173,227,175
4174,228,175
4175,229,175
4176,230,175
4177,231,175
4178,139,176
4179,140,176
4180,141,176
4181,142,176
4182,144,176
4183,145,176
4184,146,176
4185,147,176
4186,148,176
4187,149,176
4188,150,176
4189,151,176
4190,160,176
4191,161,176
4192,164,176
4193,165,176
4194,166,176
4195,172,176
4196,173,176
4197,174,176
4198,175,176
4199,176,176
4200,177,176
4201,178,176
4202,183,176
4203,184,176
4204,198,176
4205,199,176
4206,200,176
4207,201,176
4208,202,176
4209,203,176
4210,204,176
4211,226,176
4212,227,176
4213,228,176
4214,229,176
4215,230,176
4216,231,176
4217,139,177
4218,140,177
4219,141,177
4220,142,177
4221,144,177
4222,145,177
4223,146,177
4224,147,177
4225,148,177
4226,149,177
4227,150,177
4228,151,177
4229,160,177
4230,161,177
4231,172,177
4232,173,177
4233,174,177
4234,175,177
4235,176,177
4236,177,177
4237,178,177
4238,183,177
4239,184,177
4240,199,177
4241,200,177
4242,201,177
4243,202,177
4244,203,177
4245,204,177
4246,226,177
4247,227,177
4248,228,177
4249,229,177
4250,230,177
4251,231,177
4252,139,178
4253,140,178
4254,141,178
4255,142,178
4256,144,178
4257,145,178
4258,146,178
4259,147,178
4260,148,178
4261,149,178
4262,150,178
4263,151,178
4264,160,178
4265,161,178
4266,172,178
4267,173,178
4268,174,178
4269,175,178
4270,176,178
4271,177,178
4272,178,178
4273,183,178
4274,184,178
4275,199,178
4276,200,178
4277,201,178
4278,202,178
4279,203,178
4280,204,178
4281,226,178
4282,227,178
4283,228,178
4284,229,178
4285,230,178
4286,231,178
4287,139,179
4288,140,179
4289,141,179
4290,142,179
4291,144,179
4292,145,179
4293,146,179
4294,147,179
4295,148,179
4296,149,179
4297,150,179
4298,151,179
4299,160,179
4300,161,179
4301,172,179
4302,173,179
4303,174,179
4304,175,179
4305,176,179
4306,177,179
4307,178,179
4308,183,179
4309,184,179
4310,199,179
4311,200,179
4312,201,179
4313,202,179
4314,203,179
4315,204,179
4316,226,179
4317,227,179
4318,228,179
4319,229,179
4320,230,179
4321,231,179
4322,139,180
4323,140,180
4324,141,180
4325,142,180
4326,144,180
4327,145,180
4328,146,180
4329,147,180
4330,148,180
4331,149,180
4332,150,180
4333,151,180
4334,160,180
4335,161,180
4336,172,180
4337,173,180
4338,174,180
4339,175,180
4340,176,180
4341,177,180
4342,178,180
4343,183,180
4344,184,180
4345,199,180
4346,200,180
4347,201,180
4348,202,180
4349,203,180
4350,204,180
4351,226,180
4352,227,180
4353,228,180
4354,229,180
4355,230,180
4356,231,180
4357,139,181
4358,140,181
4359,141,181
4360,142,181
4361,144,181
4362,145,181
4363,146,181
4364,147,181
4365,148,181
4366,149,181
4367,150,181
4368,151,181
4369,160,181
4370,161,181
4371,172,181
4372,173,181
4373,174,181
4374,175,181
4375,176,181
4376,177,181
4377,178,181
4378,199,181
4379,200,181
4380,201,181
4381,202,181
4382,203,181
4383,204,181
4384,226,181
4385,227,181
4386,228,181
4387,229,181
4388,230,181
4389,231,181
4390,139,182
4391,140,182
4392,141,182
4393,142,182
4394,144,182
4395,145,182
4396,146,182
4397,147,182
4398,148,182
4399,149,182
4400,150,182
4401,151,182
4402,160,182
4403,161,182
4404,172,182
4405,173,182
4406,174,182
4407,175,182
4408,176,182
4409,177,182
4410,178,182
4411,199,182
4412,200,182
4413,201,182
4414,202,182
4415,203,182
4416,204,182
4417,226,182
4418,227,182
4419,228,182
4420,229,182
4421,230,182
4422,231,182
4423,139,183
4424,140,183
4425,141,183
4426,142,183
4427,144,183
4428,145,183
4429,146,183
4430,147,183
4431,148,183
4432,149,183
4433,150,183
4434,151,183
4435,160,183
4436,161,183
4437,172,183
4438,173,183
4439,174,183
4440,175,183
4441,176,183
4442,177,183
4443,178,183
4444,199,183
4445,200,183
4446,201,183
4447,202,183
4448,203,183
4449,204,183
4450,226,183
4451,227,183
4452,228,183
4453,229,183
4454,230,183
4455,231,183
4456,139,184
4457,140,184
4458,141,184
4459,142,184
4460,144,184
4461,145,184
4462,146,184
4463,147,184
4464,148,184
4465,149,184
4466,150,184
4467,151,184
4468,160,184
4469,161,184
4470,172,184
4471,173,184
4472,174,184
4473,175,184
4474,176,184
4475,177,184
4476,178,184
4477,200,184
4478,201,184
4479,202,184
4480,203,184
4481,204,184
4482,226,184
4483,227,184
4484,228,184
4485,229,184
4486,230,184
4487,231,184
4488,139,185
4489,140,185
4490,141,185
4491,142,185
4492,144,185
4493,145,185
4494,146,185
4495,147,185
4496,148,185
4497,149,185
4498,150,185
4499,151,185
4500,173,185
4501,174,185
4502,175,185
4503,176,185
4504,177,185
4505,178,185
4506,200,185
4507,201,185
4508,202,185
4509,203,185
4510,204,185
4511,226,185
4512,227,185
4513,228,185
4514,229,185
4515,230,185
4516,231,185
4517,140,186
4518,141,186
4519,142,186
4520,145,186
4521,146,186
4522,147,186
4523,148,186
4524,149,186
4525,150,186
4526,151,186
4527,173,186
4528,174,186
4529,175,186
4530,176,186
4531,177,186
4532,178,186
4533,200,186
4534,201,186
4535,202,186
4536,203,186
4537,204,186
4538,226,186
4539,227,186
4540,228,186
4541,229,186
4542,230,186
4543,140,187
4544,141,187
4545,142,187
4546,145,187
4547,146,187
4548,147,187
4549,148,187
4550,149,187
4551,150,187
4552,151,187
4553,173,187
4554,174,187
4555,175,187
4556,176,187
4557,177,187
4558,200,187
4559,201,187
4560,202,187
4561,203,187
4562,226,187
4563,227,187
4564,228,187
4565,229,187
4566,230,187
4567,140,188
4568,141,188
4569,145,188
4570,146,188
4571,147,188
4572,148,188
4573,149,188
4574,150,188
4575,151,188
4576,173,188
4577,174,188
4578,175,188
4579,176,188
4580,177,188
4581,200,188
4582,201,188
4583,202,188
4584,203,188
4585,226,188
4586,227,188
4587,228,188
4588,229,188
4589,230,188
4590,140,189
4591,141,189
4592,145,189
4593,146,189
4594,147,189
4595,148,189
4596,149,189
4597,150,189
4598,151,189
4599,173,189
4600,174,189
4601,175,189
4602,176,189
4603,177,189
4604,178,189
4605,201,189
4606,202,189
4607,203,189
4608,204,189
4609,227,189
4610,228,189
4611,229,189
4612,230,189
4613,140,190
4614,141,190
4615,145,190
4616,146,190
4617,147,190
4618,148,190
4619,149,190
4620,150,190
4621,151,190
4622,174,190
4623,175,190
4624,176,190
4625,177,190
4626,178,190
4627,200,190
4628,201,190
4629,202,190
4630,203,190
4631,204,190
4632,226,190
4633,227,190
4634,228,190
4635,229,190
4636,230,190
4637,231,190
4638,140,191
4639,141,191
4640,145,191
4641,146,191
4642,147,191
4643,148,191
4644,149,191
4645,150,191
4646,151,191
4647,173,191
4648,174,191
4649,175,191
4650,176,191
4651,177,191
4652,178,191
4653,200,191
4654,201,191
4655,202,191
4656,203,191
4657,204,191
4658,226,191
4659,227,191
4660,228,191
4661,229,191
4662,230,191
4663,231,191
4664,140,192
4665,141,192
4666,145,192
4667,146,192
4668,147,192
4669,148,192
4670,149,192
4671,150,192
4672,151,192
4673,173,192
4674,174,192
4675,175,192
4676,176,192
4677,177,192
4678,178,192
4679,200,192
4680,201,192
4681,202,192
4682,203,192
4683,204,192
4684,226,192
4685,227,192
4686,228,192
4687,229,192
4688,230,192
4689,231,192
4690,140,193
4691,141,193
4692,145,193
4693,146,193
4694,147,193
4695,148,193
4696,149,193
4697,150,193
4698,151,193
4699,174,193
4700,175,193
4701,176,193
4702,177,193
4703,201,193
4704,202,193
4705,203,193
4706,227,193
4707,228,193
4708,229,193
4709,230,193
4710,140,194
4711,141,194
4712,145,194
4713,146,194
4714,147,194
4715,148,194
4716,149,194
4717,150,194
4718,151,194
4719,174,194
4720,175,194
4721,176,194
4722,177,194
4723,201,194
4724,202,194
4725,203,194
4726,204,194
4727,227,194
4728,228,194
4729,229,194
4730,230,194
4731,140,195
4732,141,195
4733,145,195
4734,146,195
4735,147,195
4736,148,195
4737,149,195
4738,150,195
4739,151,195
4740,174,195
4741,175,195
4742,176,195
4743,177,195
4744,201,195
4745,202,195
4746,203,195
4747,204,195
4748,226,195
4749,227,195
4750,228,195
4751,229,195
4752,230,195
4753,140,196
4754,141,196
4755,145,196
4756,146,196
4757,147,196
4758,148,196
4759,149,196
4760,150,196
4761,151,196
4762,174,196
4763,175,196
4764,176,196
4765,177,196
4766,201,196
4767,202,196
4768,203,196
4769,204,196
4770,227,196
4771,228,196
4772,229,196
4773,230,196
4774,146,197
4775,147,197
4776,148,197
4777,149,197
4778,150,197
4779,151,197
4780,201,197
4781,202,197
4782,203,197
4783,227,197
4784,228,197
4785,229,197
4786,230,197
4787,76,198
4788,77,198
4789,79,198
4790,82,198
4791,83,198
4792,84,198
4793,88,198
4794,146,198
4795,147,198
4796,148,198
4797,149,198
4798,150,198
4799,151,198
4800,201,198
4801,202,198
4802,203,198
4803,227,198
4804,228,198
4805,229,198
4806,230,198
4807,76,199
4808,77,199
4809,82,199
4810,83,199
4811,84,199
4812,85,199
4813,86,199
4814,87,199
4815,88,199
4816,89,199
4817,147,199
4818,148,199
4819,149,199
4820,150,199
4821,151,199
4822,201,199
4823,202,199
4824,203,199
4825,227,199
4826,228,199
4827,229,199
4828,230,199
4829,77,200
4830,81,200
4831,82,200
4832,83,200
4833,84,200
4834,85,200
4835,86,200
4836,87,200
4837,88,200
4838,89,200
4839,148,200
4840,149,200
4841,150,200
4842,151,200
4843,202,200
4844,203,200
4845,229,200
4846,87,201
4847,88,201
4848,149,201
4849,150,201
4850,88,202
4851,149,202
4852,150,202
4853,77,203
4854,82,203
4855,77,204
4856,82,204
4857,82,205
4858,82,206
4859,89,207
4860,66,209
4861,67,209
4862,69,209
4863,123,209
4864,149,209
4865,150,209
4866,177,209
4867,202,209
4868,203,209
4869,66,210
4870,123,210
4871,177,210
4872,202,210
4873,66,211
4874,67,211
4875,68,211
4876,98,211
4877,122,211
4878,123,211
4879,124,211
4880,176,211
4881,177,211
4882,202,211
4883,203,211
4884,66,212
4885,67,212
4886,98,212
4887,122,212
4888,123,212
4889,124,212
4890,176,212
4891,177,212
4892,202,212
4893,203,212
4894,66,213
4895,67,213
4896,68,213
4897,94,213
4898,95,213
4899,96,213
4900,97,213
4901,122,213
4902,123,213
4903,124,213
4904,176,213
4905,177,213
4906,202,213
4907,203,213
4908,41,214
4909,66,214
4910,67,214
4911,68,214
4912,93,214
4913,94,214
4914,95,214
4915,96,214
4916,97,214
4917,122,214
4918,123,214
4919,124,214
4920,176,214
4921,177,214
4922,202,214
4923,203,214
4924,41,215
4925,42,215
4926,66,215
4927,67,215
4928,95,215
4929,96,215
4930,122,215
4931,123,215
4932,124,215
4933,146,215
4934,149,215
4935,150,215
4936,176,215
4937,177,215
4938,178,215
4939,200,215
4940,201,215
4941,202,215
4942,203,215
4943,204,215
4944,230,215
4945,41,216
4946,42,216
4947,66,216
4948,67,216
4949,68,216
4950,95,216
4951,96,216
4952,97,216
4953,122,216
4954,123,216
4955,124,216
4956,146,216
4957,147,216
4958,148,216
4959,149,216
4960,150,216
4961,151,216
4962,173,216
4963,174,216
4964,175,216
4965,176,216
4966,177,216
4967,178,216
4968,179,216
4969,200,216
4970,201,216
4971,202,216
4972,203,216
4973,204,216
4974,205,216
4975,230,216
4976,41,217
4977,42,217
4978,43,217
4979,67,217
4980,93,217
4981,94,217
4982,95,217
4983,96,217
4984,122,217
4985,123,217
4986,124,217
4987,146,217
4988,147,217
4989,148,217
4990,149,217
4991,150,217
4992,151,217
4993,174,217
4994,175,217
4995,176,217
4996,177,217
4997,178,217
4998,200,217
4999,201,217
5000,202,217
5001,203,217
5002,230,217
5003,231,217
5004,41,218
5005,42,218
5006,43,218
5007,44,218
5008,66,218
5009,67,218
5010,68,218
5011,93,218
5012,94,218
5013,95,218
5014,96,218
5015,122,218
5016,123,218
5017,124,218
5018,146,218
5019,147,218
5020,148,218
5021,149,218
5022,150,218
5023,151,218
5024,173,218
5025,174,218
5026,175,218
5027,176,218
5028,177,218
5029,178,218
5030,179,218
5031,197,218
5032,200,218
5033,201,218
5034,202,218
5035,203,218
5036,204,218
5037,226,218
5038,227,218
5039,229,218
5040,230,218
5041,231,218
5042,40,219
5043,41,219
5044,42,219
5045,43,219
5046,44,219
5047,66,219
5048,67,219
5049,68,219
5050,69,219
5051,70,219
5052,92,219
5053,93,219
5054,94,219
5055,95,219
5056,96,219
5057,97,219
5058,98,219
5059,107,219
5060,121,219
5061,122,219
5062,123,219
5063,124,219
5064,125,219
5065,130,219
5066,145,219
5067,146,219
5068,147,219
5069,148,219
5070,149,219
5071,150,219
5072,151,219
5073,152,219
5074,162,219
5075,163,219
5076,168,219
5077,172,219
5078,173,219
5079,174,219
5080,175,219
5081,176,219
5082,177,219
5083,178,219
5084,179,219
5085,180,219
5086,196,219
5087,197,219
5088,200,219
5089,201,219
5090,202,219
5091,203,219
5092,204,219
5093,205,219
5094,216,219
5095,226,219
5096,227,219
5097,228,219
5098,229,219
5099,230,219
5100,231,219
5101,40,220
5102,41,220
5103,42,220
5104,43,220
5105,44,220
5106,52,220
5107,66,220
5108,67,220
5109,68,220
5110,69,220
5111,70,220
5112,92,220
5113,93,220
5114,94,220
5115,95,220
5116,96,220
5117,97,220
5118,98,220
5119,100,220
5120,102,220
5121,104,220
5122,105,220
5123,106,220
5124,107,220
5125,108,220
5126,121,220
5127,122,220
5128,123,220
5129,124,220
5130,125,220
5131,130,220
5132,131,220
5133,145,220
5134,146,220
5135,147,220
5136,148,220
5137,149,220
5138,150,220
5139,151,220
5140,152,220
5141,162,220
5142,163,220
5143,166,220
5144,167,220
5145,168,220
5146,172,220
5147,173,220
5148,174,220
5149,175,220
5150,176,220
5151,177,220
5152,178,220
5153,179,220
5154,180,220
5155,181,220
5156,195,220
5157,196,220
5158,197,220
5159,198,220
5160,199,220
5161,200,220
5162,201,220
5163,202,220
5164,203,220
5165,204,220
5166,205,220
5167,216,220
5168,217,220
5169,226,220
5170,227,220
5171,228,220
5172,229,220
5173,230,220
5174,231,220
5175,40,221
5176,41,221
5177,42,221
5178,43,221
5179,44,221
5180,67,221
5181,92,221
5182,93,221
5183,94,221
5184,95,221
5185,96,221
5186,97,221
5187,98,221
5188,99,221
5189,100,221
5190,102,221
5191,103,221
5192,105,221
5193,106,221
5194,107,221
5195,108,221
5196,121,221
5197,122,221
5198,123,221
5199,124,221
5200,125,221
5201,130,221
5202,131,221
5203,142,221
5204,143,221
5205,144,221
5206,145,221
5207,146,221
5208,147,221
5209,148,221
5210,149,221
5211,150,221
5212,151,221
5213,152,221
5214,153,221
5215,157,221
5216,158,221
5217,162,221
5218,163,221
5219,166,221
5220,167,221
5221,168,221
5222,173,221
5223,174,221
5224,175,221
5225,176,221
5226,177,221
5227,178,221
5228,179,221
5229,180,221
5230,181,221
5231,182,221
5232,190,221
5233,191,221
5234,195,221
5235,196,221
5236,197,221
5237,198,221
5238,199,221
5239,200,221
5240,201,221
5241,202,221
5242,203,221
5243,227,221
5244,228,221
5245,229,221
5246,230,221
5247,40,222
5248,41,222
5249,42,222
5250,43,222
5251,44,222
5252,46,222
5253,67,222
5254,68,222
5255,92,222
5256,93,222
5257,94,222
5258,95,222
5259,96,222
5260,97,222
5261,98,222
5262,99,222
5263,100,222
5264,102,222
5265,106,222
5266,107,222
5267,108,222
5268,121,222
5269,122,222
5270,123,222
5271,124,222
5272,125,222
5273,130,222
5274,131,222
5275,134,222
5276,136,222
5277,142,222
5278,144,222
5279,145,222
5280,146,222
5281,147,222
5282,148,222
5283,149,222
5284,150,222
5285,151,222
5286,152,222
5287,153,222
5288,154,222
5289,157,222
5290,158,222
5291,162,222
5292,163,222
5293,166,222
5294,167,222
5295,168,222
5296,173,222
5297,174,222
5298,176,222
5299,177,222
5300,178,222
5301,179,222
5302,180,222
5303,181,222
5304,182,222
5305,185,222
5306,187,222
5307,188,222
5308,190,222
5309,191,222
5310,194,222
5311,195,222
5312,196,222
5313,197,222
5314,198,222
5315,199,222
5316,200,222
5317,201,222
5318,202,222
5319,203,222
5320,210,222
5321,226,222
5322,227,222
5323,228,222
5324,229,222
5325,230,222
5326,232,222
5327,39,223
5328,40,223
5329,41,223
5330,42,223
5331,43,223
5332,44,223
5333,45,223
5334,46,223
5335,52,223
5336,65,223
5337,66,223
5338,67,223
5339,68,223
5340,70,223
5341,71,223
5342,92,223
5343,93,223
5344,94,223
5345,95,223
5346,96,223
5347,97,223
5348,98,223
5349,99,223
5350,100,223
5351,101,223
5352,102,223
5353,103,223
5354,104,223
5355,105,223
5356,106,223
5357,107,223
5358,108,223
5359,115,223
5360,121,223
5361,122,223
5362,123,223
5363,124,223
5364,125,223
5365,129,223
5366,130,223
5367,131,223
5368,134,223
5369,136,223
5370,137,223
5371,142,223
5372,143,223
5373,144,223
5374,145,223
5375,146,223
5376,147,223
5377,148,223
5378,149,223
5379,150,223
5380,151,223
5381,152,223
5382,153,223
5383,154,223
5384,155,223
5385,156,223
5386,157,223
5387,158,223
5388,161,223
5389,162,223
5390,163,223
5391,166,223
5392,167,223
5393,168,223
5394,169,223
5395,171,223
5396,172,223
5397,173,223
5398,174,223
5399,175,223
5400,176,223
5401,177,223
5402,178,223
5403,179,223
5404,180,223
5405,181,223
5406,182,223
5407,184,223
5408,185,223
5409,186,223
5410,187,223
5411,188,223
5412,189,223
5413,190,223
5414,191,223
5415,194,223
5416,195,223
5417,196,223
5418,197,223
5419,198,223
5420,199,223
5421,200,223
5422,201,223
5423,202,223
5424,203,223
5425,204,223
5426,210,223
5427,226,223
5428,227,223
5429,228,223
5430,229,223
5431,230,223
5432,231,223
5433,232,223
5434,233,223
5435,235,223
5436,236,223
5437,39,224
5438,40,224
5439,41,224
5440,42,224
5441,43,224
5442,44,224
5443,45,224
5444,46,224
5445,51,224
5446,52,224
5447,53,224
5448,54,224
5449,65,224
5450,66,224
5451,67,224
5452,68,224
5453,70,224
5454,71,224
5455,92,224
5456,93,224
5457,94,224
5458,95,224
5459,96,224
5460,97,224
5461,98,224
5462,99,224
5463,100,224
5464,101,224
5465,102,224
5466,103,224
5467,104,224
5468,105,224
5469,106,224
5470,107,224
5471,108,224
5472,109,224
5473,115,224
5474,120,224
5475,121,224
5476,122,224
5477,123,224
5478,124,224
5479,125,224
5480,129,224
5481,130,224
5482,131,224
5483,134,224
5484,136,224
5485,142,224
5486,143,224
5487,144,224
5488,145,224
5489,146,224
5490,147,224
5491,148,224
5492,149,224
5493,150,224
5494,151,224
5495,152,224
5496,153,224
5497,154,224
5498,155,224
5499,156,224
5500,157,224
5501,158,224
5502,161,224
5503,162,224
5504,163,224
5505,166,224
5506,167,224
5507,168,224
5508,171,224
5509,172,224
5510,173,224
5511,174,224
5512,175,224
5513,176,224
5514,177,224
5515,178,224
5516,179,224
5517,180,224
5518,181,224
5519,182,224
5520,183,224
5521,184,224
5522,185,224
5523,186,224
5524,187,224
5525,188,224
5526,189,224
5527,190,224
5528,191,224
5529,192,224
5530,194,224
5531,195,224
5532,196,224
5533,197,224
5534,198,224
5535,199,224
5536,200,224
5537,201,224
5538,202,224
5539,203,224
5540,204,224
5541,210,224
5542,221,224
5543,226,224
5544,227,224
5545,228,224
5546,229,224
5547,230,224
5548,231,224
5549,232,224
5550,233,224
5551,235,224
5552,236,224
5553,39,225
5554,40,225
5555,41,225
5556,42,225
5557,43,225
5558,44,225
5559,45,225
5560,46,225
5561,47,225
5562,51,225
5563,52,225
5564,53,225
5565,54,225
5566,55,225
5567,56,225
5568,65,225
5569,66,225
5570,67,225
5571,68,225
5572,69,225
5573,70,225
5574,71,225
5575,72,225
5576,92,225
5577,93,225
5578,94,225
5579,95,225
5580,96,225
5581,97,225
5582,98,225
5583,99,225
5584,100,225
5585,101,225
5586,102,225
5587,103,225
5588,104,225
5589,105,225
5590,106,225
5591,107,225
5592,108,225
5593,109,225
5594,114,225
5595,115,225
5596,120,225
5597,121,225
5598,122,225
5599,123,225
5600,124,225
5601,125,225
5602,128,225
5603,129,225
5604,130,225
5605,131,225
5606,134,225
5607,136,225
5608,141,225
5609,142,225
5610,143,225
5611,144,225
5612,145,225
5613,146,225
5614,147,225
5615,148,225
5616,149,225
5617,150,225
5618,151,225
5619,152,225
5620,153,225
5621,154,225
5622,155,225
5623,156,225
5624,157,225
5625,158,225
5626,161,225
5627,162,225
5628,163,225
5629,164,225
5630,165,225
5631,166,225
5632,167,225
5633,168,225
5634,169,225
5635,171,225
5636,173,225
5637,174,225
5638,175,225
5639,176,225
5640,177,225
5641,178,225
5642,179,225
5643,180,225
5644,181,225
5645,182,225
5646,183,225
5647,184,225
5648,185,225
5649,186,225
5650,187,225
5651,188,225
5652,189,225
5653,190,225
5654,191,225
5655,192,225
5656,194,225
5657,195,225
5658,196,225
5659,197,225
5660,198,225
5661,199,225
5662,200,225
5663,201,225
5664,202,225
5665,203,225
5666,204,225
5667,205,225
5668,210,225
5669,213,225
5670,221,225
5671,222,225
5672,226,225
5673,227,225
5674,228,225
5675,229,225
5676,230,225
5677,231,225
5678,232,225
5679,233,225
5680,234,225
5681,235,225
5682,236,225
5683,38,226
5684,39,226
5685,40,226
5686,41,226
5687,42,226
5688,43,226
5689,44,226
5690,45,226
5691,46,226
5692,47,226
5693,52,226
5694,53,226
5695,54,226
5696,55,226
5697,56,226
5698,65,226
5699,66,226
5700,67,226
5701,68,226
5702,69,226
5703,70,226
5704,71,226
5705,72,226
5706,92,226
5707,93,226
5708,94,226
5709,95,226
5710,96,226
5711,97,226
5712,98,226
5713,99,226
5714,100,226
5715,101,226
5716,102,226
5717,103,226
5718,104,226
5719,105,226
5720,106,226
5721,107,226
5722,108,226
5723,109,226
5724,114,226
5725,115,226
5726,120,226
5727,121,226
5728,122,226
5729,123,226
5730,124,226
5731,125,226
5732,128,226
5733,129,226
5734,130,226
5735,131,226
5736,132,226
5737,134,226
5738,136,226
5739,142,226
5740,143,226
5741,144,226
5742,145,226
5743,146,226
5744,147,226
5745,148,226
5746,149,226
5747,150,226
5748,151,226
5749,152,226
5750,153,226
5751,154,226
5752,155,226
5753,156,226
5754,157,226
5755,158,226
5756,159,226
5757,161,226
5758,162,226
5759,163,226
5760,164,226
5761,165,226
5762,166,226
5763,167,226
5764,168,226
5765,169,226
5766,171,226
5767,172,226
5768,173,226
5769,174,226
5770,175,226
5771,176,226
5772,177,226
5773,178,226
5774,179,226
5775,180,226
5776,181,226
5777,182,226
5778,183,226
5779,184,226
5780,185,226
5781,186,226
5782,187,226
5783,188,226
5784,189,226
5785,190,226
5786,191,226
5787,192,226
5788,194,226
5789,195,226
5790,196,226
5791,197,226
5792,198,226
5793,199,226
5794,200,226
5795,201,226
5796,202,226
5797,203,226
5798,204,226
5799,205,226
5800,210,226
5801,211,226
5802,213,226
5803,221,226
5804,222,226
5805,226,226
5806,227,226
5807,228,226
5808,229,226
5809,230,226
5810,231,226
5811,232,226
5812,233,226
5813,234,226
5814,235,226
5815,236,226
5816,37,227
5817,38,227
5818,39,227
5819,40,227
5820,41,227
5821,42,227
5822,43,227
5823,44,227
5824,45,227
5825,46,227
5826,47,227
5827,51,227
5828,52,227
5829,53,227
5830,54,227
5831,55,227
5832,65,227
5833,66,227
5834,67,227
5835,68,227
5836,69,227
5837,70,227
5838,71,227
5839,72,227
5840,92,227
5841,93,227
5842,94,227
5843,95,227
5844,96,227
5845,97,227
5846,98,227
5847,99,227
5848,100,227
5849,101,227
5850,102,227
5851,103,227
5852,104,227
5853,105,227
5854,106,227
5855,107,227
5856,108,227
5857,109,227
5858,112,227
5859,114,227
5860,115,227
5861,121,227
5862,122,227
5863,123,227
5864,124,227
5865,125,227
5866,129,227
5867,130,227
5868,131,227
5869,132,227
5870,133,227
5871,134,227
5872,136,227
5873,141,227
5874,142,227
5875,143,227
5876,144,227
5877,145,227
5878,146,227
5879,147,227
5880,148,227
5881,149,227
5882,150,227
5883,151,227
5884,152,227
5885,153,227
5886,154,227
5887,155,227
5888,156,227
5889,157,227
5890,158,227
5891,161,227
5892,162,227
5893,163,227
5894,164,227
5895,165,227
5896,166,227
5897,167,227
5898,168,227
5899,169,227
5900,170,227
5901,171,227
5902,172,227
5903,173,227
5904,174,227
5905,175,227
5906,176,227
5907,177,227
5908,178,227
5909,179,227
5910,180,227
5911,181,227
5912,182,227
5913,183,227
5914,184,227
5915,185,227
5916,186,227
5917,187,227
5918,188,227
5919,189,227
5920,190,227
5921,191,227
5922,192,227
5923,194,227
5924,195,227
5925,196,227
5926,197,227
5927,198,227
5928,199,227
5929,200,227
5930,201,227
5931,202,227
5932,203,227
5933,204,227
5934,205,227
5935,206,227
5936,210,227
5937,211,227
5938,213,227
5939,220,227
5940,221,227
5941,222,227
5942,225,227
5943,226,227
5944,227,227
5945,228,227
5946,229,227
5947,230,227
5948,231,227
5949,232,227
5950,233,227
5951,234,227
5952,235,227
5953,236,227
5954,38,228
5955,39,228
5956,40,228
5957,41,228
5958,42,228
5959,43,228
5960,44,228
5961,45,228
5962,46,228
5963,47,228
5964,51,228
5965,52,228
5966,53,228
5967,54,228
5968,55,228
5969,56,228
5970,65,228
5971,66,228
5972,67,228
5973,68,228
5974,69,228
5975,70,228
5976,71,228
5977,72,228
5978,92,228
5979,93,228
5980,94,228
5981,95,228
5982,96,228
5983,97,228
5984,98,228
5985,99,228
5986,100,228
5987,101,228
5988,102,228
5989,103,228
5990,104,228
5991,105,228
5992,106,228
5993,107,228
5994,108,228
5995,109,228
5996,112,228
5997,114,228
5998,115,228
5999,121,228
6000,122,228
6001,123,228
6002,124,228
6003,125,228
6004,128,228
6005,129,228
6006,130,228
6007,131,228
6008,132,228
6009,133,228
6010,134,228
6011,136,228
6012,141,228
6013,142,228
6014,143,228
6015,144,228
6016,145,228
6017,146,228
6018,147,228
6019,148,228
6020,149,228
6021,150,228
6022,151,228
6023,152,228
6024,153,228
6025,154,228
6026,155,228
6027,156,228
6028,157,228
6029,158,228
6030,160,228
6031,161,228
6032,162,228
6033,163,228
6034,164,228
6035,165,228
6036,166,228
6037,167,228
6038,168,228
6039,169,228
6040,170,228
6041,171,228
6042,172,228
6043,173,228
6044,174,228
6045,175,228
6046,176,228
6047,177,228
6048,178,228
6049,179,228
6050,180,228
6051,181,228
6052,182,228
6053,183,228
6054,184,228
6055,185,228
6056,186,228
6057,187,228
6058,188,228
6059,189,228
6060,190,228
6061,191,228
6062,192,228
6063,194,228
6064,195,228
6065,196,228
6066,197,228
6067,198,228
6068,199,228
6069,200,228
6070,201,228
6071,202,228
6072,203,228
6073,204,228
6074,205,228
6075,206,228
6076,210,228
6077,213,228
6078,220,228
6079,221,228
6080,222,228
6081,225,228
6082,226,228
6083,227,228
6084,228,228
6085,229,228
6086,230,228
6087,231,228
6088,232,228
6089,233,228
6090,234,228
6091,235,228
6092,236,228
6093,38,229
6094,39,229
6095,40,229
6096,41,229
6097,42,229
6098,43,229
6099,44,229
6100,45,229
6101,46,229
6102,47,229
6103,48,229
6104,51,229
6105,52,229
6106,53,229
6107,54,229
6108,55,229
6109,56,229
6110,64,229
6111,65,229
6112,67,229
6113,68,229
6114,69,229
6115,70,229
6116,71,229
6117,72,229
6118,92,229
6119,93,229
6120,94,229
6121,95,229
6122,96,229
6123,97,229
6124,98,229
6125,99,229
6126,100,229
6127,101,229
6128,102,229
6129,103,229
6130,104,229
6131,105,229
6132,106,229
6133,107,229
6134,108,229
6135,109,229
6136,112,229
6137,115,229
6138,121,229
